target,title,address,imgUrl,description,latitude,longitude,rating
coffee,The Green Coffee - Nguyên Tử Lực,129 Đường Nguyên Tử Lực Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNxyYni9t-FGlfYjlhn-bZk2ReuM-TjVAolM6QE=w80-h106-k-no,,11.9671866,108.4528362,3.8
coffee,The Bean Coffee,3E Hoàng Hoa Thám Phường 10 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipN-bbpfNhbEurZ3A3IIxa56vNQAmJ2fpODsfNqL=w80-h106-k-no,Chuỗi quán cà phê nổi tiếng với món đá xay. Chuỗi quán cà phê phục vụ nhiều loại đồ uống trong đó có các món đá xay đặc trưng.,11.937960499999999,108.4642655,4.8
coffee,Sunset Horizon Coffee,Phường 11 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPuWCYV3aiapu3gsVRkuSroZvuBAU2W4ngINqw=w122-h92-k-no,,11.9378274,108.48399049999999,4.8
coffee,Coffee Vườn Nhà,Hẻm 31 Phường 3 Thành phố Đà Lạt Lâm Đồng 66000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNZOtB4-tYaVFZc3ruiSiUre1UJ8JE5WMcmTKY=w80-h106-k-no,,11.9192781,108.45018759999999,5
coffee,Mến Coffee,27 Yersin Phường 10 Thành phố Đà Lạt Lâm Đồng 66000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOxRrF41W8a0s8TsHMSvWIUqQfroCWflYiKk0U6=w92-h92-k-no,,11.943600199999999,108.4515325,4.5
coffee,Capulus Coffee and Bakery,90 Đ. Tô Ngọc Vân Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPpjc7EbZ_FXKSaM8zv-G6Wv6NRizLIsCeua_lt=w122-h92-k-no,,11.9431813,108.4330409,5
coffee,Bùi Văn Ngọ Coffee,31 3 Tháng 4 Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMYEc_wwvU3j39fOy99fvp4N2ixyuFNETJq-ZKQ=w80-h106-k-no,,11.9247979,108.44691759999999,4.2
coffee,Khôi Coffee,66 Đ. Nguyễn Đình Chiểu Phường 9 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPd6jwye_WAF5cAZxQ6C24s7wNlASGX0P2BDu08=w122-h92-k-no,,11.9505737,108.46138119999999,5
coffee,Le J' cafe,Hẻm 51 Yersin P.10 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMCYSfugVOrUToAGVciNGK4i0fWcGnIea9ug5Yo=w80-h106-k-no,,11.9422561,108.45164869999999,4.8
coffee,Tuấn Coffee Shop,143 Đường Hai Bà Trưng Phường 6 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipObJut9MtNHN_jTlC4fgubj2m6r_6zWfqz2bRgl=w122-h92-k-no,,11.9459805,108.43337419999999,4.7
coffee,Via Ny Coffee And Tea House,154 Phan Đình Phùng Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.947365,108.4359444,
